<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
ToseAtlasMofid.ETF,20221018,248016.00,251000.00,248016.00,248612.00,10938178192,43997,177,D,248135.00,248310.00
ToseAtlasMofid.ETF,20221017,247880.00,248900.00,246509.00,248135.00,14140980890,56989,173,D,247420.00,248899.00
ToseAtlasMofid.ETF,20221016,248002.00,248799.00,247101.00,247420.00,17286986650,69869,146,D,249150.00,247421.00
ToseAtlasMofid.ETF,20221015,249005.00,250500.00,248001.00,249150.00,50183219430,201418,323,D,253609.00,249499.00
ToseAtlasMofid.ETF,20221012,249887.00,256001.00,248501.00,253609.00,265153566804,1045521,686,D,247864.00,251590.00
ToseAtlasMofid.ETF,20221011,246498.00,248750.00,245003.00,247864.00,21455333013,86561,269,D,244281.00,248750.00
ToseAtlasMofid.ETF,20221010,243242.00,246500.00,243242.00,244281.00,15132980978,61949,177,D,244214.00,246200.00
ToseAtlasMofid.ETF,20221009,246780.00,246780.00,243352.00,244214.00,65237506053,267133,337,D,247430.00,245500.00
ToseAtlasMofid.ETF,20221008,246000.00,249499.00,245502.00,247430.00,21443810766,86666,242,D,245934.00,245700.00
ToseAtlasMofid.ETF,20221004,246294.00,246990.00,245501.00,245934.00,16844770691,68493,196,D,245979.00,246110.00
ToseAtlasMofid.ETF,20221003,247000.00,247000.00,245051.00,245979.00,19969584602,81184,164,D,246054.00,246294.00
ToseAtlasMofid.ETF,20221002,246000.00,247900.00,245001.00,246054.00,17494680112,71101,221,D,247044.00,246699.00
ToseAtlasMofid.ETF,20221001,250711.00,252868.00,245700.00,247044.00,38147782756,154417,301,D,252037.00,246068.00
ToseAtlasMofid.ETF,20220928,248272.00,253330.00,248272.00,252037.00,52915240660,209950,338,D,248262.00,252954.00
ToseAtlasMofid.ETF,20220926,245000.00,250000.00,244999.00,248262.00,44782019422,180382,342,D,247639.00,249900.00
ToseAtlasMofid.ETF,20220924,250013.00,250013.00,245108.00,247639.00,33066730451,133528,363,D,250601.00,245120.00
ToseAtlasMofid.ETF,20220921,252000.00,253500.00,250010.00,250601.00,24905276484,99382,182,D,252333.00,251299.00
ToseAtlasMofid.ETF,20220920,255550.00,255550.00,252002.00,252333.00,86630218191,343317,195,D,253671.00,252107.00
ToseAtlasMofid.ETF,20220919,255589.00,255600.00,253002.00,253671.00,7088084559,27942,143,D,254086.00,253900.00
ToseAtlasMofid.ETF,20220918,255500.00,255500.00,253500.00,254086.00,15468230109,60878,262,D,256410.00,254000.00
ToseAtlasMofid.ETF,20220914,258510.00,258510.00,256001.00,256410.00,11306415988,44095,180,D,256920.00,256769.00
ToseAtlasMofid.ETF,20220913,258000.00,258750.00,255701.00,256920.00,40429941287,157364,363,D,256046.00,258506.00
ToseAtlasMofid.ETF,20220912,256000.00,258889.00,255101.00,256046.00,35566888773,138908,262,D,255505.00,256110.00
ToseAtlasMofid.ETF,20220911,256000.00,256880.00,254806.00,255505.00,21925669319,85813,214,D,255941.00,255500.00
ToseAtlasMofid.ETF,20220910,257320.00,259970.00,255301.00,255941.00,110042471989,429953,264,D,258010.00,256200.00
ToseAtlasMofid.ETF,20220907,261300.00,261300.00,257320.00,258010.00,11117377520,43089,153,D,258756.00,257401.00
ToseAtlasMofid.ETF,20220906,260000.00,261500.00,258301.00,258756.00,28130379641,108714,179,D,260653.00,258995.00
ToseAtlasMofid.ETF,20220905,260988.00,261660.00,260000.00,260653.00,8558801640,32836,161,D,259990.00,260003.00
ToseAtlasMofid.ETF,20220904,260000.00,261945.00,259501.00,259990.00,18473046080,71053,190,D,259547.00,259707.00
ToseAtlasMofid.ETF,20220903,262400.00,262400.00,258500.00,259547.00,42786093355,164849,237,D,261102.00,259502.00
ToseAtlasMofid.ETF,20220831,261494.00,261500.00,259842.00,261102.00,29828500064,114241,178,D,260176.00,261496.00
ToseAtlasMofid.ETF,20220830,262300.00,262300.00,259400.00,260176.00,15486195169,59522,201,D,261459.00,260500.00
ToseAtlasMofid.ETF,20220829,262951.00,262951.00,260121.00,261459.00,27058443863,103490,347,D,260370.00,261100.00
ToseAtlasMofid.ETF,20220828,257003.00,261880.00,257003.00,260370.00,36595744754,140553,315,D,261328.00,260999.00
ToseAtlasMofid.ETF,20220827,261000.00,262800.00,258900.00,261328.00,36044491463,137928,322,D,260566.00,260906.00
ToseAtlasMofid.ETF,20220824,257530.00,261500.00,257530.00,260566.00,21089963880,80939,326,D,257563.00,261488.00
ToseAtlasMofid.ETF,20220823,256775.00,258799.00,256000.00,257563.00,16199442737,62895,276,D,255816.00,258005.00
ToseAtlasMofid.ETF,20220822,259000.00,259000.00,255161.00,255816.00,13804869759,53964,215,D,256599.00,256090.00
ToseAtlasMofid.ETF,20220821,258950.00,258960.00,255623.00,256599.00,12790454448,49846,254,D,257265.00,256000.00
ToseAtlasMofid.ETF,20220820,258990.00,258990.00,256503.00,257265.00,55425949576,215443,272,D,258217.00,257250.00
ToseAtlasMofid.ETF,20220817,258845.00,260688.00,257618.00,258217.00,112590142198,436029,283,D,259927.00,258200.00
ToseAtlasMofid.ETF,20220816,261000.00,262490.00,258813.00,259927.00,38628463136,148613,341,D,261136.00,258844.00
ToseAtlasMofid.ETF,20220815,260000.00,262879.00,259001.00,261136.00,24429579197,93551,262,D,260540.00,261900.00
ToseAtlasMofid.ETF,20220814,264000.00,264000.00,259703.00,260540.00,852362394298,3271528,504,D,263750.00,260490.00
ToseAtlasMofid.ETF,20220813,260785.00,264700.00,260700.00,263750.00,132645027438,502920,629,D,260569.00,263401.00
ToseAtlasMofid.ETF,20220810,260000.00,261830.00,258503.00,260569.00,49343504917,189368,270,D,260988.00,260450.00
ToseAtlasMofid.ETF,20220809,262000.00,262150.00,259001.00,260988.00,93252730723,357306,338,D,261119.00,260470.00
ToseAtlasMofid.ETF,20220806,259998.00,262989.00,259023.00,261119.00,60527217773,231799,487,D,258666.00,262973.00
ToseAtlasMofid.ETF,20220803,259899.00,259977.00,257014.00,258666.00,15488668424,59879,246,D,256632.00,259966.00
ToseAtlasMofid.ETF,20220802,254515.00,258000.00,254515.00,256632.00,10569904955,41187,211,D,255854.00,257460.00
ToseAtlasMofid.ETF,20220801,255500.00,257410.00,254120.00,255854.00,20149036589,78752,172,D,254029.00,256290.00
ToseAtlasMofid.ETF,20220731,255798.00,255798.00,252706.00,254029.00,60173511970,236877,321,D,256539.00,254978.00
ToseAtlasMofid.ETF,20220730,257140.00,259490.00,255213.00,256539.00,31917575386,124416,327,D,256973.00,255351.00
ToseAtlasMofid.ETF,20220727,255200.00,258980.00,255200.00,256973.00,18995210252,73919,252,D,255500.00,257590.00
ToseAtlasMofid.ETF,20220726,255010.00,257499.00,254001.00,255500.00,26372217449,103218,271,D,254787.00,255200.00
ToseAtlasMofid.ETF,20220725,259989.00,259989.00,253603.00,254787.00,66990645148,262928,462,D,259910.00,255200.00
ToseAtlasMofid.ETF,20220724,263800.00,263800.00,258100.00,259910.00,615573913463,2368409,393,D,264675.00,259975.00
ToseAtlasMofid.ETF,20220723,262850.00,267901.00,262850.00,264675.00,110020289905,415681,427,D,263639.00,263240.00
ToseAtlasMofid.ETF,20220720,260760.00,264100.00,260760.00,263639.00,17093847380,64838,222,D,261678.00,263704.00
ToseAtlasMofid.ETF,20220719,262980.00,263000.00,260594.00,261678.00,31784946094,121466,248,D,260076.00,262006.00
ToseAtlasMofid.ETF,20220717,260005.00,261000.00,259503.00,260076.00,45704956667,175737,314,D,261837.00,260095.00
ToseAtlasMofid.ETF,20220716,266000.00,266000.00,261211.00,261837.00,24669467177,94217,353,D,265409.00,261400.00
ToseAtlasMofid.ETF,20220713,263110.00,266884.00,263110.00,265409.00,92787642645,349603,355,D,262861.00,265894.00
ToseAtlasMofid.ETF,20220712,263234.00,264995.00,260505.00,262861.00,27748654983,105564,311,D,263458.00,263862.00
ToseAtlasMofid.ETF,20220711,265995.00,265995.00,261510.00,263458.00,23696974834,89946,293,D,265091.00,262300.00
ToseAtlasMofid.ETF,20220709,265000.00,266989.00,264505.00,265091.00,30291643523,114269,277,D,266252.00,264800.00
ToseAtlasMofid.ETF,20220706,267999.00,267999.00,265002.00,266252.00,64707836038,243032,257,D,267541.00,265399.00
ToseAtlasMofid.ETF,20220705,268500.00,268500.00,264500.00,267541.00,32029474099,119718,228,D,268070.00,268400.00
ToseAtlasMofid.ETF,20220704,268000.00,270000.00,267600.00,268070.00,16983294950,63354,281,D,266712.00,267650.00
ToseAtlasMofid.ETF,20220703,265000.00,267550.00,263717.00,266712.00,20368541621,76369,297,D,265164.00,267500.00
ToseAtlasMofid.ETF,20220702,266010.00,268999.00,264601.00,265164.00,36425519366,137370,400,D,268502.00,264995.00
ToseAtlasMofid.ETF,20220629,267000.00,270350.00,266005.00,268502.00,61172906851,227830,391,D,267573.00,268603.00
ToseAtlasMofid.ETF,20220628,265525.00,268987.00,265523.00,267573.00,57557422828,215109,430,D,265856.00,267620.00
ToseAtlasMofid.ETF,20220627,263005.00,267900.00,263005.00,265856.00,34638615566,130291,394,D,266004.00,265900.00
ToseAtlasMofid.ETF,20220626,267599.00,269790.00,264254.00,266004.00,78910545943,296652,409,D,268562.00,264254.00
ToseAtlasMofid.ETF,20220625,273001.00,273001.00,267031.00,268562.00,45241147919,168457,533,D,273634.00,267600.00
ToseAtlasMofid.ETF,20220622,273776.00,275980.00,272640.00,273634.00,64458557911,235565,358,D,275396.00,273899.00
ToseAtlasMofid.ETF,20220621,276838.00,278084.00,273778.00,275396.00,35910838231,130397,323,D,278328.00,274380.00
ToseAtlasMofid.ETF,20220620,277200.00,279501.00,276150.00,278328.00,18189850948,65354,321,D,276451.00,276837.00
ToseAtlasMofid.ETF,20220619,275602.00,278000.00,275002.00,276451.00,62513527687,226129,361,D,276619.00,277232.00
ToseAtlasMofid.ETF,20220618,277311.00,279977.00,275600.00,276619.00,119481625770,431936,551,D,279428.00,276495.00
ToseAtlasMofid.ETF,20220615,282001.00,282001.00,278611.00,279428.00,34237428465,122527,382,D,282592.00,280200.00
ToseAtlasMofid.ETF,20220614,282001.00,283499.00,281800.00,282592.00,57920262526,204961,595,D,281808.00,281832.00
ToseAtlasMofid.ETF,20220613,277901.00,284000.00,274110.00,281808.00,188868050017,670201,877,D,273861.00,282002.00
ToseAtlasMofid.ETF,20220612,267823.00,276401.00,267823.00,273861.00,114472918393,417997,775,D,269350.00,276391.00
ToseAtlasMofid.ETF,20220611,270000.00,271000.00,268019.00,269350.00,58467549212,217069,430,D,270281.00,269894.00
ToseAtlasMofid.ETF,20220608,266117.00,271492.00,266117.00,270281.00,17786645637,65808,435,D,267784.00,271080.00
ToseAtlasMofid.ETF,20220607,266000.00,269480.00,264110.00,267784.00,71798238686,268120,449,D,266566.00,268005.00
ToseAtlasMofid.ETF,20220606,271100.00,271100.00,265201.00,266566.00,92891700957,348475,702,D,273136.00,266106.00
ToseAtlasMofid.ETF,20220601,275998.00,275998.00,271700.00,273136.00,20067309447,73470,334,D,274947.00,272510.00
ToseAtlasMofid.ETF,20220531,273490.00,275750.00,272102.00,274947.00,95352686352,346804,433,D,272998.00,274500.00
ToseAtlasMofid.ETF,20220530,270020.00,274799.00,270020.00,272998.00,85141124347,311874,545,D,271051.00,273500.00
ToseAtlasMofid.ETF,20220529,275000.00,275000.00,269500.00,271051.00,79330224671,292676,794,D,275018.00,272150.00
ToseAtlasMofid.ETF,20220528,279997.00,280997.00,273405.00,275018.00,40918339332,148784,597,D,277424.00,273754.00
ToseAtlasMofid.ETF,20220525,275570.00,279895.00,275570.00,277424.00,58726443829,211685,577,D,275535.00,278994.00
ToseAtlasMofid.ETF,20220524,276467.00,277030.00,275003.00,275535.00,217392750033,788984,567,D,276467.00,276479.00
ToseAtlasMofid.ETF,20220523,283899.00,283899.00,274601.00,276467.00,112141205286,405623,851,D,282848.00,276100.00
ToseAtlasMofid.ETF,20220522,280310.00,283498.00,280310.00,282848.00,83862680139,296494,570,D,280266.00,283498.00
ToseAtlasMofid.ETF,20220521,281200.00,281998.00,279001.00,280266.00,64662069263,230717,634,D,282988.00,280330.00
ToseAtlasMofid.ETF,20220518,284360.00,284890.00,282000.00,282988.00,63709618956,225132,736,D,286422.00,283300.00
ToseAtlasMofid.ETF,20220517,284720.00,288750.00,283011.00,286422.00,81750242888,285419,814,D,284801.00,284702.00
ToseAtlasMofid.ETF,20220516,283035.00,286990.00,283035.00,284801.00,83869961636,294486,982,D,283227.00,285439.00
ToseAtlasMofid.ETF,20220515,286554.00,286554.00,279000.00,283227.00,95180469940,336057,771,D,284414.00,283995.00
ToseAtlasMofid.ETF,20220514,282110.00,286000.00,282110.00,284414.00,211485874593,743585,1084,D,280466.00,284700.00
ToseAtlasMofid.ETF,20220511,275100.00,282001.00,275100.00,280466.00,127115893640,453231,837,D,274999.00,281896.00
ToseAtlasMofid.ETF,20220510,273899.00,276990.00,272010.00,274999.00,58410548869,212403,494,D,275761.00,276000.00
ToseAtlasMofid.ETF,20220509,279995.00,279995.00,273011.00,275761.00,53035254184,192323,690,D,276107.00,273900.00
ToseAtlasMofid.ETF,20220508,274900.00,278988.00,274899.00,276107.00,66622612089,241293,762,D,273167.00,278420.00
ToseAtlasMofid.ETF,20220507,272110.00,274899.00,270035.00,273167.00,75556361149,276594,721,D,270432.00,274899.00
ToseAtlasMofid.ETF,20220502,272700.00,272700.00,267001.00,270432.00,223989034696,828265,844,D,272195.00,272000.00
ToseAtlasMofid.ETF,20220501,270899.00,272750.00,270000.00,272195.00,70002548217,257178,600,D,270377.00,272690.00
ToseAtlasMofid.ETF,20220430,269920.00,275000.00,269631.00,270377.00,79288420412,293251,684,D,270787.00,270800.00
ToseAtlasMofid.ETF,20220427,271010.00,272500.00,269002.00,270787.00,33072602561,122135,785,D,272095.00,269950.00
ToseAtlasMofid.ETF,20220426,271005.00,272980.00,271005.00,272095.00,66439958233,244179,713,D,270786.00,271600.00
ToseAtlasMofid.ETF,20220425,269000.00,272001.00,268601.00,270786.00,65508227780,241919,628,D,270121.00,271555.00
ToseAtlasMofid.ETF,20220424,269035.00,272200.00,269035.00,270121.00,68677386870,254247,637,D,271843.00,269999.00
ToseAtlasMofid.ETF,20220420,273700.00,274001.00,269501.00,271843.00,68099962387,250512,797,D,272863.00,272100.00
ToseAtlasMofid.ETF,20220419,268800.00,273789.00,267500.00,272863.00,200873301967,736170,953,D,270628.00,273290.00
ToseAtlasMofid.ETF,20220418,267879.00,273001.00,265002.00,270628.00,146585371511,541648,1165,D,265131.00,269000.00
ToseAtlasMofid.ETF,20220417,263100.00,267499.00,260017.00,265131.00,61140528032,230605,729,D,262715.00,267400.00
ToseAtlasMofid.ETF,20220416,258050.00,263479.00,258050.00,262715.00,53069272915,202003,627,D,257763.00,263479.00
ToseAtlasMofid.ETF,20220413,252001.00,261470.00,252001.00,257763.00,52203424344,202525,603,D,254763.00,260996.00
ToseAtlasMofid.ETF,20220412,259001.00,259009.00,253001.00,254763.00,156821255375,615558,1014,D,262751.00,254100.00
ToseAtlasMofid.ETF,20220411,259300.00,263750.00,259300.00,262751.00,222342678016,846212,687,D,260405.00,263202.00
ToseAtlasMofid.ETF,20220410,256110.00,263000.00,256110.00,260405.00,78896970947,302978,784,D,256034.00,262000.00
ToseAtlasMofid.ETF,20220409,254001.00,258997.00,251501.00,256034.00,62585373607,244442,641,D,257912.00,258240.00
ToseAtlasMofid.ETF,20220406,258002.00,261995.00,254500.00,257912.00,103944654009,403024,697,D,256237.00,255500.00
ToseAtlasMofid.ETF,20220405,256389.00,260000.00,253001.00,256237.00,196031057907,765038,1160,D,256211.00,258400.00
ToseAtlasMofid.ETF,20220404,258090.00,259900.00,253501.00,256211.00,96915774288,378266,1121,D,258264.00,255120.00
ToseAtlasMofid.ETF,20220403,254126.00,259216.00,250130.00,258264.00,280872944671,1087543,1076,D,251318.00,258000.00
ToseAtlasMofid.ETF,20220330,248399.00,253767.00,246072.00,251318.00,32881452814,130836,557,D,248895.00,253754.00
ToseAtlasMofid.ETF,20220329,249016.00,252001.00,246063.00,248895.00,34975426732,140523,608,D,246063.00,247400.00
ToseAtlasMofid.ETF,20220327,245400.00,247501.00,243114.00,246063.00,29173248706,118560,511,D,243114.00,247295.00
ToseAtlasMofid.ETF,20220326,240001.00,245001.00,240001.00,243114.00,37932605894,156028,478,D,239903.00,244600.00
ToseAtlasMofid.ETF,20220319,237000.00,241201.00,237000.00,239903.00,53120970910,221427,503,D,237050.00,240560.00
ToseAtlasMofid.ETF,20220316,233330.00,237990.00,233330.00,237050.00,26575010186,112107,365,D,236646.00,237002.00
ToseAtlasMofid.ETF,20220315,232700.00,239000.00,232003.00,236646.00,27247876945,115142,383,D,233055.00,235632.00
ToseAtlasMofid.ETF,20220314,232000.00,234000.00,231000.00,233055.00,8580378147,36817,218,D,232899.00,233017.00
ToseAtlasMofid.ETF,20220313,232980.00,233490.00,230251.00,232899.00,40344925172,173229,267,D,232240.00,232200.00
ToseAtlasMofid.ETF,20220312,235226.00,235650.00,231002.00,232240.00,62365651572,268540,476,D,235651.00,233600.00
ToseAtlasMofid.ETF,20220309,232110.00,236754.00,232110.00,235651.00,32693023365,138735,515,D,233453.00,236000.00
ToseAtlasMofid.ETF,20220308,233000.00,237001.00,231609.00,233453.00,21004227600,89972,339,D,235136.00,233021.00
ToseAtlasMofid.ETF,20220307,232820.00,237900.00,232001.00,235136.00,71001855153,301961,716,D,230793.00,233100.00
ToseAtlasMofid.ETF,20220306,228000.00,233001.00,226012.00,230793.00,40016554310,173387,670,D,227045.00,232245.00
ToseAtlasMofid.ETF,20220305,224599.00,228998.00,224500.00,227045.00,26369946720,116144,451,D,224075.00,227650.00
ToseAtlasMofid.ETF,20220302,223310.00,224947.00,223310.00,224075.00,8150962340,36376,199,D,223758.00,223506.00
ToseAtlasMofid.ETF,20220228,223001.00,224590.00,223001.00,223758.00,7572210586,33841,228,D,222496.00,224000.00
ToseAtlasMofid.ETF,20220227,223399.00,223399.00,222001.00,222496.00,19744730086,88742,192,D,223811.00,223208.00
ToseAtlasMofid.ETF,20220226,227001.00,227001.00,222756.00,223811.00,12612438176,56353,287,D,223340.00,222763.00
ToseAtlasMofid.ETF,20220223,222375.00,224300.00,222006.00,223340.00,12475298408,55858,271,D,222656.00,224000.00
ToseAtlasMofid.ETF,20220222,222990.00,223100.00,221838.00,222656.00,22553976703,101295,277,D,222516.00,222660.00
ToseAtlasMofid.ETF,20220221,221012.00,223498.00,221012.00,222516.00,17434341507,78351,340,D,221767.00,222360.00
ToseAtlasMofid.ETF,20220220,222500.00,222500.00,221110.00,221767.00,15872090378,71571,293,D,223025.00,222149.00
ToseAtlasMofid.ETF,20220219,223001.00,223790.00,222501.00,223025.00,11294206996,50641,261,D,223751.00,222825.00
ToseAtlasMofid.ETF,20220216,228003.00,228003.00,223000.00,223751.00,8966587155,40074,250,D,224278.00,223147.00
ToseAtlasMofid.ETF,20220214,223800.00,224798.00,222407.00,224278.00,18192760560,81117,228,D,222780.00,224760.00
ToseAtlasMofid.ETF,20220213,223002.00,224698.00,222400.00,222780.00,8575020539,38491,212,D,223689.00,222997.00
ToseAtlasMofid.ETF,20220212,224001.00,226533.00,222502.00,223689.00,21763162058,97292,302,D,223885.00,223600.00
ToseAtlasMofid.ETF,20220209,223002.00,224899.00,223001.00,223885.00,18443428469,82379,532,D,224648.00,224720.00
ToseAtlasMofid.ETF,20220208,222150.00,226590.00,222150.00,224648.00,13471247065,59966,359,D,222646.00,223404.00
ToseAtlasMofid.ETF,20220207,222090.00,224788.00,220001.00,222646.00,57092489796,256427,489,D,222732.00,224100.00
ToseAtlasMofid.ETF,20220206,226001.00,226001.00,221000.00,222732.00,77365625773,347348,525,D,227414.00,221305.00
ToseAtlasMofid.ETF,20220205,229999.00,229999.00,226501.00,227414.00,109741726894,482564,494,D,227738.00,226501.00
ToseAtlasMofid.ETF,20220202,227001.00,228800.00,226501.00,227738.00,48632893423,213548,329,D,227799.00,228687.00
ToseAtlasMofid.ETF,20220201,228031.00,229970.00,227001.00,227799.00,30276089400,132907,406,D,226777.00,227020.00
ToseAtlasMofid.ETF,20220131,224610.00,229001.00,224001.00,226777.00,59961980828,264410,580,D,226778.00,227777.00
ToseAtlasMofid.ETF,20220130,228998.00,230890.00,225001.00,226778.00,89693127632,395510,957,D,227490.00,226001.00
ToseAtlasMofid.ETF,20220129,224000.00,228640.00,222203.00,227490.00,153235531973,673592,1157,D,221031.00,228199.00
ToseAtlasMofid.ETF,20220126,218000.00,222888.00,218000.00,221031.00,87777666146,397129,950,D,214273.00,222350.00
ToseAtlasMofid.ETF,20220125,218590.00,218590.00,211501.00,214273.00,100783205901,470349,676,D,219125.00,218000.00
ToseAtlasMofid.ETF,20220124,222000.00,222020.00,218001.00,219125.00,46074458634,210266,575,D,222789.00,218150.00
ToseAtlasMofid.ETF,20220123,228200.00,228200.00,221500.00,222789.00,30821017495,138342,500,D,229714.00,222301.00
ToseAtlasMofid.ETF,20220122,228998.00,231899.00,225800.00,229714.00,46673723813,203182,442,D,226595.00,226999.00
ToseAtlasMofid.ETF,20220119,225100.00,229000.00,225002.00,226595.00,17088904588,75416,368,D,226080.00,227479.00
ToseAtlasMofid.ETF,20220118,229001.00,229261.00,225378.00,226080.00,43494484443,192385,631,D,231121.00,225799.00
ToseAtlasMofid.ETF,20220117,233877.00,234486.00,229271.00,231121.00,28500258193,123313,467,D,231352.00,230688.00
ToseAtlasMofid.ETF,20220116,233999.00,233999.00,230000.00,231352.00,40187283260,173706,447,D,233901.00,232340.00
ToseAtlasMofid.ETF,20220115,234100.00,235740.00,233012.00,233901.00,52143967247,222932,412,D,234762.00,233768.00
ToseAtlasMofid.ETF,20220112,236877.00,236877.00,233800.00,234762.00,25825887440,110009,314,D,235589.00,235995.00
ToseAtlasMofid.ETF,20220111,236000.00,236999.00,234400.00,235589.00,19949910199,84681,359,D,234754.00,234481.00
ToseAtlasMofid.ETF,20220110,234203.00,238000.00,232991.00,234754.00,33759250050,143807,492,D,235489.00,235580.00
ToseAtlasMofid.ETF,20220109,241300.00,241300.00,234100.00,235489.00,41073812877,174419,611,D,240756.00,235000.00
ToseAtlasMofid.ETF,20220108,240006.00,243100.00,239511.00,240756.00,19289393357,80120,510,D,240914.00,239997.00
ToseAtlasMofid.ETF,20220105,240045.00,241998.00,239518.00,240914.00,26481713190,109922,335,D,240264.00,241393.00
ToseAtlasMofid.ETF,20220104,241210.00,242999.00,240000.00,240264.00,32785894120,136458,475,D,242978.00,240045.00
ToseAtlasMofid.ETF,20220103,245001.00,245001.00,242252.00,242978.00,22341626814,91949,404,D,243689.00,242800.00
ToseAtlasMofid.ETF,20220102,242765.00,245880.00,242711.00,243689.00,37720846178,154791,519,D,243133.00,244661.00
ToseAtlasMofid.ETF,20220101,245760.00,246702.00,242251.00,243133.00,49755558249,204643,599,D,245776.00,243299.00
ToseAtlasMofid.ETF,20211229,248800.00,248800.00,245000.00,245776.00,46898563048,190818,615,D,247222.00,245490.00
ToseAtlasMofid.ETF,20211228,247600.00,247990.00,245510.00,247222.00,33050576559,133688,522,D,247605.00,247570.00
ToseAtlasMofid.ETF,20211227,246127.00,249990.00,244230.00,247605.00,80716017517,325987,841,D,243366.00,247390.00
ToseAtlasMofid.ETF,20211226,246000.00,246000.00,241810.00,243366.00,86185513201,354140,755,D,246133.00,245602.00
ToseAtlasMofid.ETF,20211225,245849.00,247800.00,244250.00,246133.00,166479242398,676379,1482,D,244829.00,245005.00
ToseAtlasMofid.ETF,20211222,242001.00,245600.00,240999.00,244829.00,406156150971,1658939,2075,D,239306.00,245000.00
ToseAtlasMofid.ETF,20211221,234922.00,242001.00,234922.00,239306.00,88129721893,368272,699,D,234920.00,241000.00
ToseAtlasMofid.ETF,20211220,235500.00,235847.00,233300.00,234920.00,77359591633,329302,800,D,233207.00,235700.00
ToseAtlasMofid.ETF,20211219,237999.00,237999.00,232501.00,233207.00,45389052954,194630,446,D,236987.00,232750.00
ToseAtlasMofid.ETF,20211218,233111.00,237510.00,233111.00,236987.00,81253744453,342862,562,D,235187.00,237500.00
ToseAtlasMofid.ETF,20211215,233200.00,237001.00,233200.00,235187.00,59969130749,254985,529,D,234015.00,234470.00
ToseAtlasMofid.ETF,20211214,231500.00,236432.00,231001.00,234015.00,96779605839,413562,751,D,235181.00,234070.00
ToseAtlasMofid.ETF,20211213,237130.00,240500.00,231001.00,235181.00,92318859623,392544,890,D,238214.00,231600.00
ToseAtlasMofid.ETF,20211212,242071.00,242071.00,237210.00,238214.00,36008408321,151160,511,D,242582.00,238290.00
ToseAtlasMofid.ETF,20211211,243803.00,246000.00,242022.00,242582.00,91443095012,376957,566,D,242696.00,242300.00
ToseAtlasMofid.ETF,20211208,241950.00,245000.00,241211.00,242696.00,98885397455,407445,698,D,241173.00,243511.00
ToseAtlasMofid.ETF,20211207,243380.00,243380.00,240050.00,241173.00,85664574891,355200,515,D,242762.00,241950.00
ToseAtlasMofid.ETF,20211206,242400.00,244501.00,241300.00,242762.00,159339574656,656361,1030,D,242416.00,241998.00
ToseAtlasMofid.ETF,20211205,243501.00,244001.00,240220.00,242416.00,124005057130,511538,619,D,240423.00,243400.00
ToseAtlasMofid.ETF,20211204,241150.00,243896.00,238556.00,240423.00,61069639144,254009,687,D,240281.00,241500.00
ToseAtlasMofid.ETF,20211201,241700.00,243290.00,238501.00,240281.00,28806816285,119888,539,D,242224.00,241100.00
ToseAtlasMofid.ETF,20211130,241030.00,243820.00,241030.00,242224.00,16869479631,69644,372,D,243074.00,241900.00
ToseAtlasMofid.ETF,20211129,243300.00,245480.00,241505.00,243074.00,19406319540,79837,354,D,244100.00,242600.00
ToseAtlasMofid.ETF,20211128,242200.00,245800.00,238511.00,244100.00,31490629913,129007,455,D,242039.00,243300.00
ToseAtlasMofid.ETF,20211127,248999.00,248999.00,237001.00,242039.00,87510357786,361555,919,D,247389.00,241750.00
ToseAtlasMofid.ETF,20211124,247003.00,249860.00,245501.00,247389.00,271245005780,1096429,454,D,248625.00,248700.00
ToseAtlasMofid.ETF,20211123,250999.00,250999.00,246000.00,248625.00,123325840395,496032,578,D,249956.00,248939.00
ToseAtlasMofid.ETF,20211122,249000.00,251580.00,248000.00,249956.00,95475509149,381969,679,D,245536.00,249450.00
ToseAtlasMofid.ETF,20211121,244990.00,247980.00,243052.00,245536.00,81113483721,330353,776,D,244918.00,247350.00
ToseAtlasMofid.ETF,20211120,250995.00,250995.00,243500.00,244918.00,40906479376,167021,846,D,249855.00,243990.00
ToseAtlasMofid.ETF,20211117,251894.00,252001.00,248013.00,249855.00,41882919507,167629,730,D,249468.00,249000.00
ToseAtlasMofid.ETF,20211116,251500.00,251500.00,247672.00,249468.00,53711998281,215306,818,D,254371.00,250500.00
ToseAtlasMofid.ETF,20211115,254999.00,257000.00,248452.00,254371.00,123131714403,484063,1201,D,254090.00,249997.00
ToseAtlasMofid.ETF,20211114,252000.00,256991.00,252000.00,254090.00,59271459526,233270,765,D,252380.00,252980.00
ToseAtlasMofid.ETF,20211113,256000.00,256000.00,251001.00,252380.00,60304779394,238944,940,D,257162.00,252377.00
ToseAtlasMofid.ETF,20211110,258480.00,258501.00,255500.00,257162.00,64228521826,249759,947,D,257617.00,257900.00
ToseAtlasMofid.ETF,20211109,257000.00,259001.00,254410.00,257617.00,71129254271,276105,1034,D,255110.00,257100.00
ToseAtlasMofid.ETF,20211108,250150.00,258001.00,250150.00,255110.00,80050257662,313787,1060,D,255083.00,254100.00
ToseAtlasMofid.ETF,20211107,257749.00,258998.00,250600.00,255083.00,98895385047,387699,1474,D,257777.00,252895.00
